DAUID,DA_address,Target_name,Target_address,Distance (km)
59170170,"1215 Johnson St, Victoria, BC V8V 3N9",Harris Green Park,"1500 Cook St #1502, Victoria, BC V8V 3P9",0.27
59170170,"1215 Johnson St, Victoria, BC V8V 3N9",Haegert Park,"1202 Yukon St, Victoria, BC V8T 1B6",0.36
59170170,"1250 Johnson St, Victoria, BC V8V 4L4",Haegert Park,"1202 Yukon St, Victoria, BC V8T 1B6",0.32
59170170,"1250 Johnson St, Victoria, BC V8V 4L4",Harris Green Park,"1500 Cook St #1502, Victoria, BC V8V 3P9",0.34
59170170,"1323 Johnson St, Victoria, BC V8V 3P2",Franklin Green,"1045 Mason St, Victoria, BC V8V 3P5",0.19
59170170,"1323 Johnson St, Victoria, BC V8V 3P2",Harris Green Park,"1500 Cook St #1502, Victoria, BC V8V 3P9",0.4
59170171,"1404 Harrison St, Victoria, BC V8S 3S2",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.34
59170171,"1404 Harrison St, Victoria, BC V8S 3S2",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.45
59170172,"1436 Elford St, Victoria, BC V8S 3S8",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.15
59170174,"1337 Grant St, Victoria, BC V8R 1M2",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.35
59170174,"1337 Grant St, Victoria, BC V8R 1M2",Haegert Park,"1202 Yukon St, Victoria, BC V8T 1B6",0.43
59170174,"1434 Grant St, Victoria, BC V8R 1M5",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.26
59170174,"1434 Grant St, Victoria, BC V8R 1M5",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.47
59170175,"1436 Gladstone Ave, Victoria, BC V8R 1S3",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.35
59170175,"1436 Gladstone Ave, Victoria, BC V8R 1S3",Alexander Park,"2422 Oregon Ave, Victoria, BC V8R 3V8",0.42
59170175,"1436 Gladstone Ave, Victoria, BC V8R 1S3",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.45
59170175,"1436 Gladstone Ave, Victoria, BC V8R 1S3",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.49
59170175,"1551 Gladstone Ave, Victoria, BC V8R 1S4",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.23
59170175,"1551 Gladstone Ave, Victoria, BC V8R 1S4",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.29
59170175,"1551 Gladstone Ave, Victoria, BC V8R 1S4",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.43
59170175,"2234 Forbes St, Victoria, BC V8R 4B4",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.16
59170175,"2234 Forbes St, Victoria, BC V8R 4B4",Alexander Park,"2422 Oregon Ave, Victoria, BC V8R 3V8",0.39
59170175,"2234 Forbes St, Victoria, BC V8R 4B4",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.46
59170177,"1530 Belcher Ave, Victoria, BC V8R 4N1",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.19
59170177,"1530 Belcher Ave, Victoria, BC V8R 4N1",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.38
59170177,"1530 Belcher Ave, Victoria, BC V8R 4N1",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.48
59170178,"1550 Richmond Ave, Victoria, BC V8R 4P6",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.31
59170178,"1550 Richmond Ave, Victoria, BC V8R 4P6",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.5
59170179,"1827 Chestnut St, Victoria, BC V8R 4N6",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.15
59170179,"1827 Chestnut St, Victoria, BC V8R 4N6",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.48
59170180,"1607 Fell St, Victoria, BC V8R 4V9",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.55
59170180,"1746 Davie St, Victoria, BC V8R 4W6",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.54
59170181,"1605 Redfern St, Victoria, BC V8R 4X3",Redfern Park,"1755 Redfern St, Victoria, BC V8R 4X3",0.6
59170181,"1732 Amphion St, Victoria, BC V8R 4Z7",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.75
59170197,"941 Lawndale Ave, Victoria, BC V8S 4C9",Redfern Park,"1755 Redfern St, Victoria, BC V8R 4X3",0.14
59170198,"1041 Chamberlain St, Victoria, BC V8S 4C1",Redfern Park,"1755 Redfern St, Victoria, BC V8R 4X3",0.43
59170199,"1750 Rockland Ave, Victoria, BC V8S 1W9",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.17
59170200,"34 Armine Pl, Victoria, BC V8S 1S7",Abkhazi Garden,"1964 Fairfield Rd, Victoria, BC V8S 1H2",0.25
59170200,"801 Bank St, Victoria, BC V8S 4A8",Redfern Park,"1755 Redfern St, Victoria, BC V8R 4X3",0.42
59170201,"1530 Despard Ave, Victoria, BC V8S 1T3",Pemberton Park,"1855 Richardson St, Victoria, BC V8S 1S1",0.36
59170201,"1530 Despard Ave, Victoria, BC V8S 1T3",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.44
59170201,"1730 Algoa Pl, Victoria, BC V8S 5J6",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.34
59170202,"1708 Chandler Ave, Victoria, BC V8S 1N6",Hollywood Park,"1700 Fairfield Rd, Victoria, BC V8S 1G3",0.24
59170202,"1708 Chandler Ave, Victoria, BC V8S 1N6",Ross Bay Cemetery,"1495 Fairfield Rd, Victoria, BC V8S 3L6",0.24
59170202,"1708 Chandler Ave, Victoria, BC V8S 1N6",Pemberton Park,"1855 Richardson St, Victoria, BC V8S 1S1",0.33
59170203,"1737 Fairfield Rd, Victoria, BC V8S 1G6",Hollywood Park,"1700 Fairfield Rd, Victoria, BC V8S 1G3",0.07
59170203,"1737 Fairfield Rd, Victoria, BC V8S 1G6",Ross Bay Cemetery,"1495 Fairfield Rd, Victoria, BC V8S 3L6",0.07
59170203,"1737 Fairfield Rd, Victoria, BC V8S 1G6",Gonzales Park,"1809 Crescent Rd, Victoria, BC V8S 2G6",0.33
59170203,"1737 Fairfield Rd, Victoria, BC V8S 1G6",Pemberton Park,"1855 Richardson St, Victoria, BC V8S 1S1",0.46
59170203,"1737 Fairfield Rd, Victoria, BC V8S 1G6",Abkhazi Garden,"1964 Fairfield Rd, Victoria, BC V8S 1H2",0.5
59170203,"237 Wildwood Ave, Victoria, BC V8S 3W2",Hollywood Park,"1700 Fairfield Rd, Victoria, BC V8S 1G3",0.21
59170203,"237 Wildwood Ave, Victoria, BC V8S 3W2",Ross Bay Cemetery,"1495 Fairfield Rd, Victoria, BC V8S 3L6",0.21
59170203,"237 Wildwood Ave, Victoria, BC V8S 3W2",Gonzales Park,"1809 Crescent Rd, Victoria, BC V8S 2G6",0.28
59170204,"326 Irving Rd, Victoria, BC V8S 4A2",Gonzales Park,"1809 Crescent Rd, Victoria, BC V8S 2G6",0.25
59170204,"326 Irving Rd, Victoria, BC V8S 4A2",Hollywood Park,"1700 Fairfield Rd, Victoria, BC V8S 1G3",0.3
59170204,"326 Irving Rd, Victoria, BC V8S 4A2",Abkhazi Garden,"1964 Fairfield Rd, Victoria, BC V8S 1H2",0.3
59170204,"326 Irving Rd, Victoria, BC V8S 4A2",Ross Bay Cemetery,"1495 Fairfield Rd, Victoria, BC V8S 3L6",0.3
59170204,"443 Chadwick Pl, Victoria, BC V8S 1H4",Abkhazi Garden,"1964 Fairfield Rd, Victoria, BC V8S 1H2",0.08
59170224,"1733 Kings Rd, Victoria, BC V8R 2N9",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.71
59170225,"1651 Pearl St, Victoria, BC V8R 2Z2",Browning Park,"3324 Shelbourne St, Victoria, BC V8P 5H1",0.5
59170226,"2646 Scott St, Victoria, BC V8R 4H9",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.55
59170227,"1543 Pearl St, Victoria, BC V8R 2Y8",Browning Park,"3324 Shelbourne St, Victoria, BC V8P 5H1",0.55
59170227,"1546 Westall Ave, Victoria, BC V8T 2G7",Clawthorpe Park,"1619 Clawthorpe Ave, Victoria, BC V8T 2R8",0.36
59170228,"1435 Myrtle Ave, Victoria, BC V8R 2Z5",Oswald Park,"3031 Cedar Hill Rd, Victoria, BC V8T 3J2",0.32
59170229,"1637 Burton Ave, Victoria, BC V8T 2N5",Clawthorpe Park,"1619 Clawthorpe Ave, Victoria, BC V8T 2R8",0.27
59170229,"1637 Burton Ave, Victoria, BC V8T 2N5",Browning Park,"3324 Shelbourne St, Victoria, BC V8P 5H1",0.44
59170272,"142 Beechwood Ave, Victoria, BC V8S 3W5",Gonzales Park,"1809 Crescent Rd, Victoria, BC V8S 2G6",0.34
59170272,"142 Beechwood Ave, Victoria, BC V8S 3W5",Hollywood Park,"1700 Fairfield Rd, Victoria, BC V8S 1G3",0.43
59170272,"142 Beechwood Ave, Victoria, BC V8S 3W5",Ross Bay Cemetery,"1495 Fairfield Rd, Victoria, BC V8S 3L6",0.43
59170273,"1450 Hamley St, Victoria, BC V8S 1N1",Brooke Street Park,"1425 Brooke St, Victoria, BC V8S 1M4",0.23
59170273,"1450 Hamley St, Victoria, BC V8S 1N1",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.29
59170273,"1450 Hamley St, Victoria, BC V8S 1N1",Pemberton Park,"1855 Richardson St, Victoria, BC V8S 1S1",0.37
59170273,"1450 Hamley St, Victoria, BC V8S 1N1",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.41
59170273,"339 Stannard Ave, Victoria, BC V8S 3M3",Brooke Street Park,"1425 Brooke St, Victoria, BC V8S 1M4",0.15
59170273,"339 Stannard Ave, Victoria, BC V8S 3M3",Pemberton Park,"1855 Richardson St, Victoria, BC V8S 1S1",0.33
59170273,"339 Stannard Ave, Victoria, BC V8S 3M3",Hollywood Park,"1700 Fairfield Rd, Victoria, BC V8S 1G3",0.46
59170273,"339 Stannard Ave, Victoria, BC V8S 3M3",Ross Bay Cemetery,"1495 Fairfield Rd, Victoria, BC V8S 3L6",0.46
59170273,"339 Stannard Ave, Victoria, BC V8S 3M3",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.47
59170274,"1322 D Thurlow Rd, Victoria, BC V8S 1L6",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.25
59170274,"1322 D Thurlow Rd, Victoria, BC V8S 1L6",Brooke Street Park,"1425 Brooke St, Victoria, BC V8S 1M4",0.31
59170274,"1322 D Thurlow Rd, Victoria, BC V8S 1L6",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.46
59170274,"1331 Vimy Pl, Victoria, BC V8S 1C5",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.14
59170274,"1331 Vimy Pl, Victoria, BC V8S 1C5",Bushby Park,"160 Bushby St, Victoria, BC V8S 3H8",0.39
59170274,"1331 Vimy Pl, Victoria, BC V8S 1C5",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.46
59170274,"1423 Fairfield Rd, Victoria, BC V8S 1E6",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.1
59170274,"1423 Fairfield Rd, Victoria, BC V8S 1E6",Brooke Street Park,"1425 Brooke St, Victoria, BC V8S 1M4",0.32
59170274,"1423 Fairfield Rd, Victoria, BC V8S 1E6",Bushby Park,"160 Bushby St, Victoria, BC V8S 3H8",0.37
59170275,"1315 Richardson St, Victoria, BC V8S 1P6",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.35
59170275,"1315 Richardson St, Victoria, BC V8S 1P6",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.41
59170275,"1329 Minto St, Victoria, BC V8S 1P3",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.34
59170275,"1329 Minto St, Victoria, BC V8S 1P3",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.48
59170275,"441 Stannard Ave, Victoria, BC V8S 3M6",Pemberton Park,"1855 Richardson St, Victoria, BC V8S 1S1",0.1
59170275,"441 Stannard Ave, Victoria, BC V8S 3M6",Brooke Street Park,"1425 Brooke St, Victoria, BC V8S 1M4",0.17
59170275,"441 Stannard Ave, Victoria, BC V8S 3M6",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.38
59170275,"441 Stannard Ave, Victoria, BC V8S 3M6",Hollywood Park,"1700 Fairfield Rd, Victoria, BC V8S 1G3",0.48
59170275,"441 Stannard Ave, Victoria, BC V8S 3M6",Ross Bay Cemetery,"1495 Fairfield Rd, Victoria, BC V8S 3L6",0.48
59170275,"524C St Charles St, Victoria, BC V8S 3N7",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.35
59170275,"524C St Charles St, Victoria, BC V8S 3N7",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.43
59170275,"524C St Charles St, Victoria, BC V8S 3N7",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.48
59170275,"524C St Charles St, Victoria, BC V8S 3N7",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.5
59170275,"711 Robleda Crescent, Victoria, BC V8S 3K6",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.22
59170275,"711 Robleda Crescent, Victoria, BC V8S 3K6",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.3
59170276,"614 Cornwall St, Victoria, BC V8V 4L1",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.54
59170276,"801 Langham Ct, Victoria, BC V8V 4J3",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.4
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.17
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.43
59170277,"1314 Manor Rd, Victoria, BC V8S 2A2",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.1
59170277,"1314 Manor Rd, Victoria, BC V8S 2A2",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.3
59170278,"1012 Pentrelew Pl, Victoria, BC V8V 4J4",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.29
59170279,"1144 Rockland Ave, Victoria, BC V8V 3H7",Harris Green Park,"1500 Cook St #1502, Victoria, BC V8V 3P9",0.52
59170280,"1020 Richardson St, Victoria, BC V8V 3C5",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.47
59170280,"1138 McClure St, Victoria, BC V8V 3G2",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.62
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",Harris Green Park,"1500 Cook St #1502, Victoria, BC V8V 3P9",0.59
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.28
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.33
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.33
59170285,"1027 Collinson St, Victoria, BC V8V 3B9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.36
59170286,"1030 Pendergast St, Victoria, BC V8V 2X2",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.23
59170286,"1030 Pendergast St, Victoria, BC V8V 2X2",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.34
59170286,"1030 Pendergast St, Victoria, BC V8V 2X2",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.4
59170286,"1030 Pendergast St, Victoria, BC V8V 2X2",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.44
59170286,"1038 Harling Ln, Victoria, BC V8V 3T6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.22
59170286,"1038 Harling Ln, Victoria, BC V8V 3T6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.48
59170287,"419 Chester Ave, Victoria, BC V8V 4B9",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.38
59170287,"419 Chester Ave, Victoria, BC V8V 4B9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.46
59170287,"419 Chester Ave, Victoria, BC V8V 4B9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.48
59170288,"1255 Oscar St, Victoria, BC V8V 2X6",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.37
59170288,"1255 Oscar St, Victoria, BC V8V 2X6",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.42
59170288,"354 Chester Ave, Victoria, BC V8V 4B6",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.27
59170288,"354 Chester Ave, Victoria, BC V8V 4B6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.36
59170288,"354 Chester Ave, Victoria, BC V8V 4B6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.49
59170289,"535 Su'it St, Victoria, BC V8V 4C3",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.59
59170290,"1017 Oliphant Ave, Victoria, BC V8V 2T9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.13
59170290,"1017 Oliphant Ave, Victoria, BC V8V 2T9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.22
59170290,"1017 Oliphant Ave, Victoria, BC V8V 2T9",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.33
59170290,"1017 Oliphant Ave, Victoria, BC V8V 2T9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.37
59170290,"1147 Oxford St, Victoria, BC V8V 2V2",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.11
59170290,"1147 Oxford St, Victoria, BC V8V 2V2",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.21
59170290,"1147 Oxford St, Victoria, BC V8V 2V2",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.44
59170291,"1236 Chapman St, Victoria, BC V8V 2T8",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.19
59170291,"1236 Chapman St, Victoria, BC V8V 2T8",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.42
59170291,"1236 Chapman St, Victoria, BC V8V 2T8",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.44
59170291,"135 Howe St, Victoria, BC V8V 4K5",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.34
59170291,"135 Howe St, Victoria, BC V8V 4K5",Bushby Park,"160 Bushby St, Victoria, BC V8S 3H8",0.41
59170291,"135 Howe St, Victoria, BC V8V 4K5",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.43
59170291,"135 Howe St, Victoria, BC V8V 4K5",Holland Point Park,"561 Dallas Rd, Victoria, BC V8V 1B2",0.46
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.25
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.33
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.37
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Holland Point Park,"561 Dallas Rd, Victoria, BC V8V 1B2",0.44
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.46
59170292,"127 Cambridge St, Victoria, BC V8V 4B1",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.22
59170292,"127 Cambridge St, Victoria, BC V8V 4B1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.3
59170292,"127 Cambridge St, Victoria, BC V8V 4B1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.41
59170292,"127 Cambridge St, Victoria, BC V8V 4B1",Holland Point Park,"561 Dallas Rd, Victoria, BC V8V 1B2",0.48
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.25
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",Holland Point Park,"561 Dallas Rd, Victoria, BC V8V 1B2",0.28
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.45
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.47
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.15
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",Holland Point Park,"561 Dallas Rd, Victoria, BC V8V 1B2",0.31
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.5
59170293,"41 Wellington Ave, Victoria, BC V8V 4H5",Holland Point Park,"561 Dallas Rd, Victoria, BC V8V 1B2",0.17
59170293,"41 Wellington Ave, Victoria, BC V8V 4H5",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.4
59170294,"1321 George St, Victoria, BC V8S 1A8",Holland Point Park,"561 Dallas Rd, Victoria, BC V8V 1B2",0.26
59170294,"1321 George St, Victoria, BC V8S 1A8",Bushby Park,"160 Bushby St, Victoria, BC V8S 3H8",0.36
59170294,"188 Bushby St, Victoria, BC V8S 1B6",Bushby Park,"160 Bushby St, Victoria, BC V8S 3H8",0.07
59170294,"188 Bushby St, Victoria, BC V8S 1B6",Moss Rock Park,"310 Masters Rd, Victoria, BC V8S 1E1",0.27
59170295,"1025 Sutlej St, Victoria, BC V8V 2V9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.21
59170295,"1025 Sutlej St, Victoria, BC V8V 2V9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.25
59170295,"1025 Sutlej St, Victoria, BC V8V 2V9",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.29
59170295,"1025 Sutlej St, Victoria, BC V8V 2V9",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.38
59170295,"216 Vancouver St, Victoria, BC V8V 3S8",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.09
59170295,"216 Vancouver St, Victoria, BC V8V 3S8",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.19
59170295,"216 Vancouver St, Victoria, BC V8V 3S8",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.38
59170295,"216 Vancouver St, Victoria, BC V8V 3S8",Chapman Park,"1208 Chapman St, Victoria, BC V8V 2T8",0.44
59170296,"235 St Andrews St, Victoria, BC V8V 2N1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.09
59170296,"235 St Andrews St, Victoria, BC V8V 2N1",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.49
59170296,"620 Avalon Rd, Victoria, BC V8V 1N7",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.22
59170296,"620 Avalon Rd, Victoria, BC V8V 1N7",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.4
59170296,"620 Avalon Rd, Victoria, BC V8V 1N7",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.47
59170297,"427 Government St, Victoria, BC V8V 2L4",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.34
59170297,"427 Government St, Victoria, BC V8V 2L4",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.35
59170297,"427 Government St, Victoria, BC V8V 2L4",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.37
59170297,"427 Government St, Victoria, BC V8V 2L4",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.39
59170297,"427 Government St, Victoria, BC V8V 2L4",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.47
59170298,"425 Quebec St, Victoria, BC V8V 1W7",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.3
59170298,"425 Quebec St, Victoria, BC V8V 1W7",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.33
59170298,"425 Quebec St, Victoria, BC V8V 1W7",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.37
59170298,"425 Quebec St, Victoria, BC V8V 1W7",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.47
59170298,"431 Powell St, Victoria, BC V8V 2J3",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.2
59170298,"431 Powell St, Victoria, BC V8V 2J3",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.42
59170298,"431 Powell St, Victoria, BC V8V 2J3",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.46
59170298,"431 Powell St, Victoria, BC V8V 2J3",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.47
59170298,"431 Powell St, Victoria, BC V8V 2J3",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.47
59170298,"617 Government St, Victoria, BC V8V 1X6",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.16
59170298,"617 Government St, Victoria, BC V8V 1X6",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.21
59170298,"617 Government St, Victoria, BC V8V 1X6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.23
59170298,"617 Government St, Victoria, BC V8V 1X6",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.42
59170299,"215 Government St, Victoria, BC V8V 2K8",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.19
59170299,"215 Government St, Victoria, BC V8V 2K8",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.21
59170299,"215 Government St, Victoria, BC V8V 2K8",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.26
59170299,"215 Government St, Victoria, BC V8V 2K8",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.4
59170299,"575 Marifield Ave, Victoria, BC V8V 1N3",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.29
59170299,"575 Marifield Ave, Victoria, BC V8V 1N3",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.29
59170300,"136 S Turner St, Victoria, BC V8V 2J8",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.36
59170300,"136 S Turner St, Victoria, BC V8V 2J8",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.37
